news,漲,佳,好,穩,正,惠,效益,升,樂觀,增,跌,壓力,弱,不足,逆,降,挫,衝擊,悲,減
2018-10-03 864493.txt,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-10-03 864499.txt,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-10-04 864706.txt,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0
2018-10-04 865218.txt,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-10-05 865692.txt,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2018-10-05 865702.txt,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-10-05 865742.txt,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-10-05 865756.txt,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-10-05 865768.txt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-10-05 865916.txt,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-10-05 865941.txt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-10-05 865990.txt,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
2018-10-06 866006.txt,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-10-08 866418.txt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-10-08 866429.txt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-10-08 866438.txt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-10-08 866622.txt,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
2018-10-08 866727.txt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-10-08 866754.txt,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0
2018-10-08 866975.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-08 866995.txt,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-10-08 866997.txt,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-10-09 867593.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-10-09 867594.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-09 867823.txt,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-10-11 868616.txt,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0
2018-10-11 868700.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-12 869294.txt,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1
2018-10-12 869452.txt,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
2018-10-15 870339.txt,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-10-15 870558.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-15 870688.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-16 870813.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-16 870832.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-16 870893.txt,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-16 870897.txt,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-16 870977.txt,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1
2018-10-16 870985.txt,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0
2018-10-16 871128.txt,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0
2018-10-16 871129.txt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-16 871134.txt,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-10-16 871137.txt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-16 871174.txt,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2018-10-16 871176.txt,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2018-10-16 871187.txt,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-10-16 871233.txt,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0
2018-10-16 871241.txt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-10-16 871259.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-10-16 871302.txt,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-16 871305.txt,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-16 871307.txt,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1
2018-10-16 871448.txt,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-10-16 871450.txt,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-10-17 871664.txt,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-10-17 871789.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-17 871790.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-10-17 871878.txt,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1
2018-10-17 871930.txt,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1
2018-10-17 871956.txt,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1
2018-10-17 871972.txt,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-10-17 871977.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-17 871992.txt,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-17 872094.txt,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-10-17 872096.txt,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-10-17 872106.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-18 872219.txt,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-18 872614.txt,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-10-18 872619.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-18 872658.txt,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
2018-10-18 872681.txt,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2018-10-18 872752.txt,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-10-18 872753.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-18 872757.txt,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-10-18 872796.txt,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0
2018-10-19 872878.txt,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-19 872946.txt,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
2018-10-19 872950.txt,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1
2018-10-19 872983.txt,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
2018-10-19 873154.txt,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-10-19 873196.txt,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-19 873236.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-19 873239.txt,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-10-19 873368.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-20 873485.txt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-10-20 873576.txt,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1
2018-10-22 873846.txt,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-10-22 873913.txt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-22 873924.txt,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0
2018-10-22 873936.txt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-22 874175.txt,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2018-10-22 874206.txt,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-22 874207.txt,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-10-23 874527.txt,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
2018-10-23 874776.txt,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
2018-10-23 874815.txt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-23 874988.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-24 875121.txt,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-24 875216.txt,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0
2018-10-24 875226.txt,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1
2018-10-24 875498.txt,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0
2018-10-24 875522.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-24 875524.txt,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-10-24 875646.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-24 875703.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-25 876307.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-25 876376.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-25 876450.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-25 876519.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-26 876613.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-26 876744.txt,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1
2018-10-26 876807.txt,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1
2018-10-26 877121.txt,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
2018-10-26 877232.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-29 877845.txt,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1
2018-10-29 877846.txt,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1
2018-10-29 877887.txt,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
2018-10-29 877894.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-29 878377.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-30 878569.txt,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
2018-10-30 878902.txt,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
2018-10-30 879082.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-31 879475.txt,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-31 879614.txt,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2018-10-31 879645.txt,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
2018-10-31 879744.txt,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2018-10-31 879907.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-01 880021.txt,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-01 880129.txt,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1
2018-11-01 880133.txt,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1
2018-11-01 880319.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-01 880417.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-01 880533.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-01 880549.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-01 880571.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-01 880574.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-01 880685.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-01 880691.txt,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-11-02 881018.txt,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-11-02 881084.txt,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
2018-11-02 881087.txt,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
2018-11-02 881196.txt,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2018-11-02 881205.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-02 881259.txt,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0
2018-11-02 881299.txt,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-11-02 881341.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-02 881342.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-02 881470.txt,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-11-02 881471.txt,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-11-02 881473.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-04 881768.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-05 881925.txt,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-05 882098.txt,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0
2018-11-05 882107.txt,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2018-11-05 882254.txt,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-11-05 882308.txt,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0
2018-11-05 882395.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-05 882397.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-05 882398.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-05 882428.txt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2018-11-05 882436.txt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-11-05 882478.txt,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-11-05 882505.txt,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-11-05 882510.txt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-11-05 882530.txt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-11-05 882552.txt,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-11-05 882553.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-05 882559.txt,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-11-05 882684.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-06 882785.txt,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
2018-11-06 882787.txt,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0
2018-11-06 882862.txt,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-11-06 882870.txt,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-11-06 882886.txt,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2018-11-06 882908.txt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-11-06 882909.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-11-06 882933.txt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-11-06 882934.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-11-06 882950.txt,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
2018-11-06 882961.txt,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1
2018-11-06 882964.txt,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-11-06 882971.txt,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-11-06 882973.txt,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-11-06 882980.txt,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0
2018-11-06 883021.txt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2018-11-06 883083.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-11-06 883084.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-06 883120.txt,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1
2018-11-06 883155.txt,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-06 883160.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-06 883161.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-06 883202.txt,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
2018-11-06 883207.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-11-06 883238.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-11-06 883296.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-06 883330.txt,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-11-06 883333.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-06 883342.txt,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-11-07 883419.txt,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-11-07 883425.txt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2018-11-07 883427.txt,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-11-07 883544.txt,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-07 883550.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-07 883555.txt,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2018-11-07 883557.txt,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1
2018-11-07 883561.txt,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1
2018-11-07 883679.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-07 883784.txt,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2018-11-07 883838.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-07 883873.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-07 883892.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-07 883896.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-11-07 883908.txt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-11-07 883913.txt,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0
2018-11-07 883932.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-07 883942.txt,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
2018-11-07 883958.txt,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
2018-11-07 883962.txt,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-11-07 883979.txt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-07 884080.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-07 884101.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-07 884112.txt,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-11-07 884234.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-07 884235.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-08 884320.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-08 884337.txt,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
2018-11-08 884376.txt,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-11-08 884630.txt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-08 884665.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-08 884666.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-11-08 884727.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2018-11-08 884735.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-08 884737.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-08 884740.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-08 884886.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-08 884911.txt,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-11-08 884912.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-08 884917.txt,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-11-08 885007.txt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-09 885150.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-09 885168.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2018-11-09 885220.txt,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2018-11-09 885506.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-09 885535.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-09 885536.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-09 885540.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-09 885670.txt,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-11-11 886202.txt,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2018-11-12 886200.txt,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2018-11-12 886571.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-12 886662.txt,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2018-11-13 886850.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2018-11-13 886965.txt,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1
2018-11-13 887082.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2018-11-13 887118.txt,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1
2018-11-13 887170.txt,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
2018-11-13 887256.txt,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-11-13 887258.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-13 887338.txt,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2018-11-13 887430.txt,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-11-13 887431.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-13 887436.txt,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-11-14 887651.txt,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1
2018-11-14 887652.txt,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1
